time;PID;CN;Vel. Desejada;A;A²;MSE;%
70,84;1;1,0177;1;-0,0177;0,00031329;;
70,86;1;1,0177;1;-0,0177;0,00031329;;
70,88;1;1,0177;1;-0,0177;0,00031329;;
70,9;1;1,0177;1;-0,0177;0,00031329;;
70,92;1;1,0177;1;-0,0177;0,00031329;;
70,94;1;1,0177;1;-0,0177;0,00031329;;
70,96;1;1,0177;1;-0,0177;0,00031329;;
70,98;1;1,0177;1;-0,0177;0,00031329;;
71;1;1,0177;1;-0,0177;0,00031329;;
71,02;1;1,0177;1;-0,0177;0,00031329;;
71,04;1;1,0177;1;-0,0177;0,00031329;;
71,06;1;1,0177;1;-0,0177;0,00031329;;
71,08;1;1,0177;1;-0,0177;0,00031329;;
71,1;1;1,0177;1;-0,0177;0,00031329;;
71,12;1;1,0177;1;-0,0177;0,00031329;;
71,14;1;1,0177;1;-0,0177;0,00031329;;
71,16;1;1,0177;1;-0,0177;0,00031329;;
71,18;1;1,0177;1;-0,0177;0,00031329;;
71,2;1;1,0177;1;-0,0177;0,00031329;;
71,22;1;1,0177;1;-0,0177;0,00031329;;
71,24;1;1,0177;1;-0,0177;0,00031329;;
71,26;1;1,0177;1;-0,0177;0,00031329;;
71,28;1;1,0177;1;-0,0177;0,00031329;;
71,3;1;1,0177;1;-0,0177;0,00031329;;
71,32;1;1,0177;1;-0,0177;0,00031329;;
71,34;1;1,0177;1;-0,0177;0,00031329;;
71,36;1;1,0177;1;-0,0177;0,00031329;;
71,38;1;1,0177;1;-0,0177;0,00031329;;
71,4;1;1,0177;1;-0,0177;0,00031329;;
71,42;1;1,0177;1;-0,0177;0,00031329;;
71,44;1;1,0177;1;-0,0177;0,00031329;;
71,46;1;1,0177;1;-0,0177;0,00031329;;
71,48;1;1,0177;1;-0,0177;0,00031329;;
71,5;1;1,0177;1;-0,0177;0,00031329;;
71,52;1;1,0177;1;-0,0177;0,00031329;;
71,54;1;1,0177;1;-0,0177;0,00031329;;
71,56;1;1,0177;1;-0,0177;0,00031329;;
71,58;1;1,0177;1;-0,0177;0,00031329;;
71,6;1;1,0177;1;-0,0177;0,00031329;;
71,62;1;1,0177;1;-0,0177;0,00031329;;
71,64;1;1,0177;1;-0,0177;0,00031329;;
71,66;1;1,0177;1;-0,0177;0,00031329;;
71,68;1;1,0177;1;-0,0177;0,00031329;;
71,7;1;1,0177;1;-0,0177;0,00031329;;
71,72;1;1,0177;1;-0,0177;0,00031329;;
71,74;1;1,0177;1;-0,0177;0,00031329;;
71,76;1;1,0177;1;-0,0177;0,00031329;;
71,78;1;1,0177;1;-0,0177;0,00031329;;
71,8;1;1,0177;1;-0,0177;0,00031329;;
71,82;1;1,0177;1;-0,0177;0,00031329;;
71,84;1;1,0177;1;-0,0177;0,00031329;;
71,86;1;1,0177;1;-0,0177;0,00031329;;
71,88;1;1,0177;1;-0,0177;0,00031329;;
71,9;1;1,0177;1;-0,0177;0,00031329;;
71,92;1;1,0177;1;-0,0177;0,00031329;;
71,94;1;1,0177;1;-0,0177;0,00031329;;
71,96;1;1,0177;1;-0,0177;0,00031329;;
71,98;1;1,0177;1;-0,0177;0,00031329;;
72;1;1,0177;1;-0,0177;0,00031329;;
72,02;1;1,0177;1;-0,0177;0,00031329;;
72,04;1;1,0177;1;-0,0177;0,00031329;;
72,06;1;1,0177;1;-0,0177;0,00031329;;
72,08;1;1,0177;1;-0,0177;0,00031329;;
72,1;1;1,0177;1;-0,0177;0,00031329;;
72,12;1;1,0177;1;-0,0177;0,00031329;;
72,14;1;1,0177;1;-0,0177;0,00031329;;
72,16;1;1,0177;1;-0,0177;0,00031329;;
72,18;1;1,0177;1;-0,0177;0,00031329;;
72,2;1;1,0177;1;-0,0177;0,00031329;;
72,22;1;1,0177;1;-0,0177;0,00031329;;
72,24;1;1,0177;1;-0,0177;0,00031329;;
72,26;1;1,0177;1;-0,0177;0,00031329;;
72,28;1;1,0177;1;-0,0177;0,00031329;;
72,3;1;1,0177;1;-0,0177;0,00031329;;
72,32;1;1,0177;1;-0,0177;0,00031329;;
72,34;1;1,0177;1;-0,0177;0,00031329;;
72,36;1;1,0177;1;-0,0177;0,00031329;;
72,38;1;1,0177;1;-0,0177;0,00031329;;
72,4;1;1,0177;1;-0,0177;0,00031329;;
72,42;1;1,0177;1;-0,0177;0,00031329;;
72,44;1;1,0177;1;-0,0177;0,00031329;;
72,46;1;1,0177;1;-0,0177;0,00031329;;
72,48;1;1,0177;1;-0,0177;0,00031329;;
72,5;1;1,0177;1;-0,0177;0,00031329;;
72,52;1;1,0177;1;-0,0177;0,00031329;;
72,54;1;1,0177;1;-0,0177;0,00031329;;
72,56;1;1,0177;1;-0,0177;0,00031329;;
72,58;1;1,0177;1;-0,0177;0,00031329;;
72,6;1;1,0177;1;-0,0177;0,00031329;;
72,62;1;1,0177;1;-0,0177;0,00031329;;
72,64;1;1,0177;1;-0,0177;0,00031329;;
72,66;1;1,0177;1;-0,0177;0,00031329;;
72,68;1;1,0177;1;-0,0177;0,00031329;;
72,7;1;1,0177;1;-0,0177;0,00031329;;
72,72;1;1,0177;1;-0,0177;0,00031329;;
72,74;1;1,0177;1;-0,0177;0,00031329;;
72,76;1;1,0177;1;-0,0177;0,00031329;;
72,78;1;1,0177;1;-0,0177;0,00031329;;
72,8;1;1,0177;1;-0,0177;0,00031329;;
72,82;1;1,0177;1;-0,0177;0,00031329;;
72,84;1;1,0177;1;-0,0177;0,00031329;;
72,86;1;1,0177;1;-0,0177;0,00031329;;
72,88;1;1,0177;1;-0,0177;0,00031329;;
72,9;1;1,0177;1;-0,0177;0,00031329;;
72,92;1;1,0177;1;-0,0177;0,00031329;;
72,94;1;1,0177;1;-0,0177;0,00031329;;
72,96;1;1,0177;1;-0,0177;0,00031329;;
72,98;1;1,0177;1;-0,0177;0,00031329;;
73;1;1,0177;1;-0,0177;0,00031329;;
73,02;1;1,0177;1;-0,0177;0,00031329;;
73,04;1;1,0177;1;-0,0177;0,00031329;;
73,06;1;1,0177;1;-0,0177;0,00031329;;
73,08;1;1,0177;1;-0,0177;0,00031329;;
73,1;1;1,0177;1;-0,0177;0,00031329;;
73,12;1;1,0177;1;-0,0177;0,00031329;;
73,14;1;1,0177;1;-0,0177;0,00031329;;
73,16;1;1,0177;1;-0,0177;0,00031329;;
73,18;1;1,0177;1;-0,0177;0,00031329;;
73,2;1;1,0177;1;-0,0177;0,00031329;;
73,22;1;1,0177;1;-0,0177;0,00031329;;
73,24;1;1,0177;1;-0,0177;0,00031329;;
73,26;1;1,0177;1;-0,0177;0,00031329;;
73,28;1;1,0177;1;-0,0177;0,00031329;;
73,3;1;1,0177;1;-0,0177;0,00031329;;
73,32;1;1,0177;1;-0,0177;0,00031329;;
73,34;1;1,0177;1;-0,0177;0,00031329;;
73,36;1;1,0177;1;-0,0177;0,00031329;;
73,38;1;1,0177;1;-0,0177;0,00031329;;
73,4;1;1,0177;1;-0,0177;0,00031329;;
73,42;1;1,0177;1;-0,0177;0,00031329;;
73,44;1;1,0177;1;-0,0177;0,00031329;;
73,46;1;1,0177;1;-0,0177;0,00031329;;
73,48;1;1,0177;1;-0,0177;0,00031329;;
73,5;1;1,0177;1;-0,0177;0,00031329;;
73,52;1;1,0177;1;-0,0177;0,00031329;;
73,54;1;1,0177;1;-0,0177;0,00031329;;
73,56;1;1,0177;1;-0,0177;0,00031329;;
73,58;1;1,0177;1;-0,0177;0,00031329;;
73,6;1;1,0177;1;-0,0177;0,00031329;;
73,62;1;1,0177;1;-0,0177;0,00031329;;
73,64;1;1,0177;1;-0,0177;0,00031329;;
73,66;1;1,0177;1;-0,0177;0,00031329;;
73,68;1;1,0177;1;-0,0177;0,00031329;;
73,7;1;1,0177;1;-0,0177;0,00031329;;
73,72;1;1,0177;1;-0,0177;0,00031329;;
73,74;1;1,0177;1;-0,0177;0,00031329;;
73,76;1;1,0177;1;-0,0177;0,00031329;;
73,78;1;1,0177;1;-0,0177;0,00031329;;
73,8;1;1,0177;1;-0,0177;0,00031329;;
73,82;1;1,0177;1;-0,0177;0,00031329;;
73,84;1;1,0177;1;-0,0177;0,00031329;;
73,86;1;1,0177;1;-0,0177;0,00031329;;
73,88;1;1,0177;1;-0,0177;0,00031329;;
73,9;1;1,0177;1;-0,0177;0,00031329;;
73,92;1;1,0177;1;-0,0177;0,00031329;;
73,94;1;1,0177;1;-0,0177;0,00031329;;
73,96;1;1,0177;1;-0,0177;0,00031329;;
73,98;1;1,0177;1;-0,0177;0,00031329;;
74;1;1,0177;1;-0,0177;0,00031329;;
74,02;1;1,0177;1;-0,0177;0,00031329;;
74,04;1;1,0177;1;-0,0177;0,00031329;;
74,06;1;1,0177;1;-0,0177;0,00031329;;
74,08;1;1,0177;1;-0,0177;0,00031329;;
74,1;1;1,0177;1;-0,0177;0,00031329;;
74,12;1;1,0177;1;-0,0177;0,00031329;;
74,14;1;1,0177;1;-0,0177;0,00031329;;
74,16;1;1,0177;1;-0,0177;0,00031329;;
74,18;1;1,0177;1;-0,0177;0,00031329;;
74,2;1;1,0177;1;-0,0177;0,00031329;;
74,22;1;1,0177;1;-0,0177;0,00031329;;
74,24;1;1,0177;1;-0,0177;0,00031329;;
74,26;1;1,0177;1;-0,0177;0,00031329;;
74,28;1;1,0177;1;-0,0177;0,00031329;;
74,3;1;1,0177;1;-0,0177;0,00031329;;
74,32;1;1,0177;1;-0,0177;0,00031329;;
74,34;1;1,0177;1;-0,0177;0,00031329;;
74,36;1;1,0177;1;-0,0177;0,00031329;;
74,38;1;1,0177;1;-0,0177;0,00031329;;
74,4;1;1,0177;1;-0,0177;0,00031329;;
74,42;1;1,0177;1;-0,0177;0,00031329;;
74,44;1;1,0177;1;-0,0177;0,00031329;;
74,46;1;1,0177;1;-0,0177;0,00031329;;
74,48;1;1,0177;1;-0,0177;0,00031329;;
74,5;1;1,0177;1;-0,0177;0,00031329;;
74,52;1;1,0177;1;-0,0177;0,00031329;;
74,54;1;1,0177;1;-0,0177;0,00031329;;
74,56;1;1,0177;1;-0,0177;0,00031329;;
74,58;1;1,0177;1;-0,0177;0,00031329;;
74,6;1;1,0177;1;-0,0177;0,00031329;;
74,62;1;1,0177;1;-0,0177;0,00031329;;
74,64;1;1,0177;1;-0,0177;0,00031329;;
74,66;1;1,0177;1;-0,0177;0,00031329;;
74,68;1;1,0177;1;-0,0177;0,00031329;;
74,7;1;1,0177;1;-0,0177;0,00031329;;
74,72;1;1,0177;1;-0,0177;0,00031329;;
74,74;1;1,0177;1;-0,0177;0,00031329;;
74,76;1;1,0177;1;-0,0177;0,00031329;;
74,78;1;1,0177;1;-0,0177;0,00031329;;
74,8;1;1,0177;1;-0,0177;0,00031329;;
74,82;1;1,0177;1;-0,0177;0,00031329;;
74,84;1;1,0177;1;-0,0177;0,00031329;;
74,86;1;1,0177;1;-0,0177;0,00031329;;
74,88;1;1,0177;1;-0,0177;0,00031329;;
74,9;1;1,0177;1;-0,0177;0,00031329;;
74,92;1;1,0177;1;-0,0177;0,00031329;;
74,94;1;1,0177;1;-0,0177;0,00031329;;
74,96;1;1,0177;1;-0,0177;0,00031329;;
74,98;1;1,0177;1;-0,0177;0,00031329;;
75;1;1,0177;1;-0,0177;0,00031329;;
75,02;1;1,0177;1;-0,0177;0,00031329;;
75,04;1;1,0177;1;-0,0177;0,00031329;;
75,06;1;1,0177;1;-0,0177;0,00031329;;
75,08;1;1,0177;1;-0,0177;0,00031329;;
75,1;1;1,0177;1;-0,0177;0,00031329;;
75,12;1;1,0177;1;-0,0177;0,00031329;;
75,14;1;1,0177;1;-0,0177;0,00031329;;
75,16;1;1,0177;1;-0,0177;0,00031329;;
75,18;1;1,0177;1;-0,0177;0,00031329;;
75,2;1;1,0177;1;-0,0177;0,00031329;;
75,22;1;1,0177;1;-0,0177;0,00031329;;
75,24;1;1,0177;1;-0,0177;0,00031329;;
75,26;1;1,0177;1;-0,0177;0,00031329;;
75,28;1;1,0177;1;-0,0177;0,00031329;;
75,3;1;1,0177;1;-0,0177;0,00031329;;
75,32;1;1,0177;1;-0,0177;0,00031329;;
75,34;1;1,0177;1;-0,0177;0,00031329;;
75,36;1;1,0177;1;-0,0177;0,00031329;;
75,38;1;1,0177;1;-0,0177;0,00031329;;
75,4;1;1,0177;1;-0,0177;0,00031329;;
75,42;1;1,0177;1;-0,0177;0,00031329;;
75,44;1;1,0177;1;-0,0177;0,00031329;;
75,46;1;1,0177;1;-0,0177;0,00031329;;
75,48;1;1,0177;1;-0,0177;0,00031329;;
75,5;1;1,0177;1;-0,0177;0,00031329;;
75,52;1;1,0177;1;-0,0177;0,00031329;;
75,54;1;1,0177;1;-0,0177;0,00031329;;
75,56;1;1,0177;1;-0,0177;0,00031329;;
75,58;1;1,0177;1;-0,0177;0,00031329;;
75,6;1;1,0177;1;-0,0177;0,00031329;;
75,62;1;1,0177;1;-0,0177;0,00031329;;
75,64;1;1,0177;1;-0,0177;0,00031329;;
75,66;1;1,0177;1;-0,0177;0,00031329;;
75,68;1;1,0177;1;-0,0177;0,00031329;;
75,7;1;1,0177;1;-0,0177;0,00031329;;
75,72;1;1,0177;1;-0,0177;0,00031329;;
75,74;1;1,0177;1;-0,0177;0,00031329;;
75,76;1;1,0177;1;-0,0177;0,00031329;;
75,78;1;1,0177;1;-0,0177;0,00031329;;
75,8;1;1,0177;1;-0,0177;0,00031329;;
75,82;1;1,0177;1;-0,0177;0,00031329;;
75,84;1;1,0177;1;-0,0177;0,00031329;;
75,86;1;1,0177;1;-0,0177;0,00031329;;
75,88;1;1,0177;1;-0,0177;0,00031329;;
75,9;1;1,0177;1;-0,0177;0,00031329;;
75,92;1;1,0177;1;-0,0177;0,00031329;;
75,94;1;1,0177;1;-0,0177;0,00031329;;
75,96;1;1,0177;1;-0,0177;0,00031329;;
75,98;1;1,0177;1;-0,0177;0,00031329;;
76;1;1,0177;1;-0,0177;0,00031329;;
76,02;1;1,0177;1;-0,0177;0,00031329;;
76,04;1;1,0177;1;-0,0177;0,00031329;;
76,06;1;1,0177;1;-0,0177;0,00031329;;
76,08;1;1,0177;1;-0,0177;0,00031329;;
76,1;1;1,0177;1;-0,0177;0,00031329;;
76,12;1;1,0177;1;-0,0177;0,00031329;;
76,14;1;1,0177;1;-0,0177;0,00031329;;
76,16;1;1,0177;1;-0,0177;0,00031329;;
76,18;1;1,0177;1;-0,0177;0,00031329;;
76,2;1;1,0177;1;-0,0177;0,00031329;;
76,22;1;1,0177;1;-0,0177;0,00031329;;
76,24;1;1,0177;1;-0,0177;0,00031329;;
76,26;1;1,0177;1;-0,0177;0,00031329;;
76,28;1;1,0177;1;-0,0177;0,00031329;;
76,3;1;1,0177;1;-0,0177;0,00031329;;
76,32;1;1,0177;1;-0,0177;0,00031329;;
76,34;1;1,0177;1;-0,0177;0,00031329;;
76,36;1;1,0177;1;-0,0177;0,00031329;;
76,38;1;1,0177;1;-0,0177;0,00031329;;
76,4;1;1,0177;1;-0,0177;0,00031329;;
76,42;1;1,0177;1;-0,0177;0,00031329;;
76,44;1;1,0177;1;-0,0177;0,00031329;;
76,46;1;1,0177;1;-0,0177;0,00031329;;
76,48;1;1,0177;1;-0,0177;0,00031329;;
76,5;1;1,0177;1;-0,0177;0,00031329;;
76,52;1;1,0177;1;-0,0177;0,00031329;;
76,54;1;1,0177;1;-0,0177;0,00031329;;
76,56;1;1,0177;1;-0,0177;0,00031329;;
76,58;1;1,0177;1;-0,0177;0,00031329;;
76,6;1;1,0177;1;-0,0177;0,00031329;;
76,62;1;1,0177;1;-0,0177;0,00031329;;
76,64;1;1,0177;1;-0,0177;0,00031329;;
76,66;1;1,0177;1;-0,0177;0,00031329;;
76,68;1;1,0177;1;-0,0177;0,00031329;;
76,7;1;1,0177;1;-0,0177;0,00031329;;
76,72;1;1,0177;1;-0,0177;0,00031329;;
76,74;1;1,0177;1;-0,0177;0,00031329;;
76,76;1;1,0177;1;-0,0177;0,00031329;;
76,78;1;1,0177;1;-0,0177;0,00031329;;
76,8;1;1,0177;1;-0,0177;0,00031329;;
76,82;1;1,0177;1;-0,0177;0,00031329;;
76,84;1;1,0177;1;-0,0177;0,00031329;;
76,86;1;1,0177;1;-0,0177;0,00031329;;
76,88;1;1,0177;1;-0,0177;0,00031329;;
76,9;1;1,0177;1;-0,0177;0,00031329;;
76,92;1;1,0177;1;-0,0177;0,00031329;;
76,94;1;1,0177;1;-0,0177;0,00031329;;
76,96;1;1,0177;1;-0,0177;0,00031329;;
76,98;1;1,0177;1;-0,0177;0,00031329;;
77;1;1,0177;1;-0,0177;0,00031329;;
77,02;1;1,0177;1;-0,0177;0,00031329;;
77,04;1;1,0177;1;-0,0177;0,00031329;;
77,06;1;1,0177;1;-0,0177;0,00031329;;
77,08;1;1,0177;1;-0,0177;0,00031329;;
77,1;1;1,0177;1;-0,0177;0,00031329;;
77,12;1;1,0177;1;-0,0177;0,00031329;;
77,14;1;1,0177;1;-0,0177;0,00031329;;
77,16;1;1,0177;1;-0,0177;0,00031329;;
77,18;1;1,0177;1;-0,0177;0,00031329;;
77,2;1;1,0177;1;-0,0177;0,00031329;;
77,22;1;1,0177;1;-0,0177;0,00031329;;
77,24;1;1,0177;1;-0,0177;0,00031329;;
77,26;1;1,0177;1;-0,0177;0,00031329;;
77,28;1;1,0177;1;-0,0177;0,00031329;;
77,3;1;1,0177;1;-0,0177;0,00031329;;
77,32;1;1,0177;1;-0,0177;0,00031329;;
77,34;1;1,0177;1;-0,0177;0,00031329;;
77,36;1;1,0177;1;-0,0177;0,00031329;;
77,38;1;1,0177;1;-0,0177;0,00031329;;
77,4;1;1,0177;1;-0,0177;0,00031329;;
77,42;1;1,0177;1;-0,0177;0,00031329;;
77,44;1;1,0177;1;-0,0177;0,00031329;;
77,46;1;1,0177;1;-0,0177;0,00031329;;
77,48;1;1,0177;1;-0,0177;0,00031329;;
77,5;1;1,0177;1;-0,0177;0,00031329;;
77,52;1;1,0177;1;-0,0177;0,00031329;;
77,54;1;1,0177;1;-0,0177;0,00031329;;
77,56;1;1,0177;1;-0,0177;0,00031329;;
77,58;1;1,0177;1;-0,0177;0,00031329;;
77,6;1;1,0177;1;-0,0177;0,00031329;;
77,62;1;1,0177;1;-0,0177;0,00031329;;
77,64;1;1,0177;1;-0,0177;0,00031329;;
77,66;1;1,0177;1;-0,0177;0,00031329;;
77,68;1;1,0177;1;-0,0177;0,00031329;;
77,7;1;1,0177;1;-0,0177;0,00031329;;
77,72;1;1,0177;1;-0,0177;0,00031329;;
77,74;1;1,0177;1;-0,0177;0,00031329;;
77,76;1;1,0177;1;-0,0177;0,00031329;;
77,78;1;1,0177;1;-0,0177;0,00031329;;
77,8;1;1,0177;1;-0,0177;0,00031329;;
77,82;1;1,0177;1;-0,0177;0,00031329;;
77,84;1;1,0177;1;-0,0177;0,00031329;;
77,86;1;1,0177;1;-0,0177;0,00031329;;
77,88;1;1,0177;1;-0,0177;0,00031329;;
77,9;1;1,0177;1;-0,0177;0,00031329;;
77,92;1;1,0177;1;-0,0177;0,00031329;;
77,94;1;1,0177;1;-0,0177;0,00031329;;
77,96;1;1,0177;1;-0,0177;0,00031329;;
77,98;1;1,0177;1;-0,0177;0,00031329;;
78;1;1,0177;1;-0,0177;0,00031329;;
78,02;1;1,0177;1;-0,0177;0,00031329;;
78,04;1;1,0177;1;-0,0177;0,00031329;;
78,06;1;1,0177;1;-0,0177;0,00031329;;
78,08;1;1,0177;1;-0,0177;0,00031329;;
78,1;1;1,0177;1;-0,0177;0,00031329;;
78,12;1;1,0177;1;-0,0177;0,00031329;;
78,14;1;1,0177;1;-0,0177;0,00031329;;
78,16;1;1,0177;1;-0,0177;0,00031329;;
78,18;1;1,0177;1;-0,0177;0,00031329;;
78,2;1;1,0177;1;-0,0177;0,00031329;;
78,22;1;1,0177;1;-0,0177;0,00031329;;
78,24;1;1,0177;1;-0,0177;0,00031329;;
78,26;1;1,0177;1;-0,0177;0,00031329;;
78,28;1;1,0177;1;-0,0177;0,00031329;;
78,3;1;1,0177;1;-0,0177;0,00031329;;
78,32;1;1,0177;1;-0,0177;0,00031329;;
78,34;1;1,0177;1;-0,0177;0,00031329;;
78,36;1;1,0177;1;-0,0177;0,00031329;;
78,38;1;1,0177;1;-0,0177;0,00031329;;
78,4;1;1,0177;1;-0,0177;0,00031329;;
78,42;1;1,0177;1;-0,0177;0,00031329;;
78,44;1;1,0177;1;-0,0177;0,00031329;;
78,46;1;1,0177;1;-0,0177;0,00031329;;
78,48;1;1,0177;1;-0,0177;0,00031329;;
78,5;1;1,0177;1;-0,0177;0,00031329;;
78,52;1;1,0177;1;-0,0177;0,00031329;;
78,54;1;1,0177;1;-0,0177;0,00031329;;
78,56;1;1,0177;1;-0,0177;0,00031329;;
78,58;1;1,0177;1;-0,0177;0,00031329;;
78,6;1;1,0177;1;-0,0177;0,00031329;;
78,62;1;1,0177;1;-0,0177;0,00031329;;
78,64;1;1,0177;1;-0,0177;0,00031329;;
78,66;1;1,0177;1;-0,0177;0,00031329;;
78,68;1;1,0177;1;-0,0177;0,00031329;;
78,7;1;1,0177;1;-0,0177;0,00031329;;
78,72;1;1,0177;1;-0,0177;0,00031329;;
78,74;1;1,0177;1;-0,0177;0,00031329;;
78,76;1;1,0177;1;-0,0177;0,00031329;;
78,78;1;1,0177;1;-0,0177;0,00031329;;
78,8;1;1,0177;1;-0,0177;0,00031329;;
78,82;1;1,0177;1;-0,0177;0,00031329;;
78,84;1;1,0177;1;-0,0177;0,00031329;;
78,86;1;1,0177;1;-0,0177;0,00031329;;
78,88;1;1,0177;1;-0,0177;0,00031329;;
78,9;1;1,0177;1;-0,0177;0,00031329;;
78,92;1;1,0177;1;-0,0177;0,00031329;;
78,94;1;1,0177;1;-0,0177;0,00031329;;
78,96;1;1,0177;1;-0,0177;0,00031329;;
78,98;1;1,0177;1;-0,0177;0,00031329;;
79;1;1,0177;1;-0,0177;0,00031329;;
79,02;1;1,0177;1;-0,0177;0,00031329;;
79,04;1;1,0177;1;-0,0177;0,00031329;;
79,06;1;1,0177;1;-0,0177;0,00031329;;
79,08;1;1,0177;1;-0,0177;0,00031329;;
79,1;1;1,0177;1;-0,0177;0,00031329;;
79,12;1;1,0177;1;-0,0177;0,00031329;;
79,14;1;1,0177;1;-0,0177;0,00031329;;
79,16;1;1,0177;1;-0,0177;0,00031329;;
79,18;1;1,0177;1;-0,0177;0,00031329;;
79,2;1;1,0177;1;-0,0177;0,00031329;;
79,22;1;1,0177;1;-0,0177;0,00031329;;
79,24;1;1,0177;1;-0,0177;0,00031329;;
79,26;1;1,0177;1;-0,0177;0,00031329;;
79,28;1;1,0177;1;-0,0177;0,00031329;;
79,3;1;1,0177;1;-0,0177;0,00031329;;
79,32;1;1,0177;1;-0,0177;0,00031329;;
79,34;1;1,0177;1;-0,0177;0,00031329;;
79,36;1;1,0177;1;-0,0177;0,00031329;;
79,38;1;1,0177;1;-0,0177;0,00031329;;
79,4;1;1,0177;1;-0,0177;0,00031329;;
79,42;1;1,0177;1;-0,0177;0,00031329;;
79,44;1;1,0177;1;-0,0177;0,00031329;;
79,46;1;1,0177;1;-0,0177;0,00031329;;
79,48;1;1,0177;1;-0,0177;0,00031329;;
79,5;1;1,0177;1;-0,0177;0,00031329;;
79,52;1;1,0177;1;-0,0177;0,00031329;;
79,54;1;1,0177;1;-0,0177;0,00031329;;
79,56;1;1,0177;1;-0,0177;0,00031329;;
79,58;1;1,0177;1;-0,0177;0,00031329;;
79,6;1;1,0177;1;-0,0177;0,00031329;;
79,62;1;1,0177;1;-0,0177;0,00031329;;
79,64;1;1,0177;1;-0,0177;0,00031329;;
79,66;1;1,0177;1;-0,0177;0,00031329;;
79,68;1;1,0177;1;-0,0177;0,00031329;;
79,7;1;1,0177;1;-0,0177;0,00031329;;
79,72;1;1,0177;1;-0,0177;0,00031329;;
79,74;1;1,0177;1;-0,0177;0,00031329;;
79,76;1;1,0177;1;-0,0177;0,00031329;;
79,78;1;1,0177;1;-0,0177;0,00031329;;
79,8;1;1,0177;1;-0,0177;0,00031329;;
79,82;1;1,0177;1;-0,0177;0,00031329;;
79,84;1;1,0177;1;-0,0177;0,00031329;;
79,86;1;1,0177;1;-0,0177;0,00031329;;
79,88;1;1,0177;1;-0,0177;0,00031329;;
79,9;1;1,0177;1;-0,0177;0,00031329;;
79,92;1;1,0177;1;-0,0177;0,00031329;;
79,94;1;1,0177;1;-0,0177;0,00031329;;
79,96;1;1,0177;1;-0,0177;0,00031329;;
79,98;1;1,0177;1;-0,0177;0,00031329;;
80;1;1,0177;1;-0,0177;0,00031329;;
80,02;1;1,0177;1;-0,0177;0,00031329;;
80,04;1;1,0177;1;-0,0177;0,00031329;;
80,06;1;1,0177;1;-0,0177;0,00031329;;
80,08;1;1,0177;1;-0,0177;0,00031329;;
80,1;1;1,0177;1;-0,0177;0,00031329;;
80,12;1;1,0177;1;-0,0177;0,00031329;;
80,14;1;1,0177;1;-0,0177;0,00031329;;
80,16;1;1,0177;1;-0,0177;0,00031329;;
80,18;1;1,0177;1;-0,0177;0,00031329;;
80,2;1;1,0177;1;-0,0177;0,00031329;;
80,22;1;1,0177;1;-0,0177;0,00031329;;
80,24;1;1,0177;1;-0,0177;0,00031329;;
80,26;1;1,0177;1;-0,0177;0,00031329;;
80,28;1;1,0177;1;-0,0177;0,00031329;;
80,3;1;1,0177;1;-0,0177;0,00031329;;
80,32;1;1,0177;1;-0,0177;0,00031329;;
80,34;1;1,0177;1;-0,0177;0,00031329;;
80,36;1;1,0177;1;-0,0177;0,00031329;;
80,38;1;1,0177;1;-0,0177;0,00031329;;
80,4;1;1,0177;1;-0,0177;0,00031329;;
80,42;1;1,0177;1;-0,0177;0,00031329;;
80,44;1;1,0177;1;-0,0177;0,00031329;;
80,46;1;1,0177;1;-0,0177;0,00031329;;
80,48;1;1,0177;1;-0,0177;0,00031329;;
80,5;1;1,0177;1;-0,0177;0,00031329;;
80,52;1;1,0177;1;-0,0177;0,00031329;;
80,54;1;1,0177;1;-0,0177;0,00031329;;
80,56;1;1,0177;1;-0,0177;0,00031329;;
80,58;1;1,0177;1;-0,0177;0,00031329;;
80,6;1;1,0177;1;-0,0177;0,00031329;;
80,62;1;1,0177;1;-0,0177;0,00031329;;
80,64;1;1,0177;1;-0,0177;0,00031329;;
80,66;1;1,0177;1;-0,0177;0,00031329;;
80,68;1;1,0177;1;-0,0177;0,00031329;;
80,7;1;1,0177;1;-0,0177;0,00031329;;
80,72;1;1,0177;1;-0,0177;0,00031329;;
80,74;1;1,0177;1;-0,0177;0,00031329;;
80,76;1;1,0177;1;-0,0177;0,00031329;;
80,78;1;1,0177;1;-0,0177;0,00031329;;
80,8;1;1,0177;1;-0,0177;0,00031329;;
80,82;1;1,0177;1;-0,0177;0,00031329;;
80,84;1;1,0177;1;-0,0177;0,00031329;;
80,86;1;1,0177;1;-0,0177;0,00031329;;
80,88;1;1,0177;1;-0,0177;0,00031329;;
80,9;1;1,0177;1;-0,0177;0,00031329;;
80,92;1;1,0177;1;-0,0177;0,00031329;;
80,94;1;1,0177;1;-0,0177;0,00031329;;
80,96;1;1,0177;1;-0,0177;0,00031329;;
80,98;1;1,0177;1;-0,0177;0,00031329;;
81;1;1,0177;1;-0,0177;0,00031329;;
81,02;1;1,0177;1;-0,0177;0,00031329;;
81,04;1;1,0177;1;-0,0177;0,00031329;;
81,06;1;1,0177;1;-0,0177;0,00031329;;
81,08;1;1,0177;1;-0,0177;0,00031329;;
81,1;1;1,0177;1;-0,0177;0,00031329;;
81,12;1;1,0177;1;-0,0177;0,00031329;;
81,14;1;1,0177;1;-0,0177;0,00031329;;
81,16;1;1,0177;1;-0,0177;0,00031329;;
81,18;1;1,0177;1;-0,0177;0,00031329;;
