time;vel_PID;vel_RNA;A = vel_PID - vel_RNA;A²;
100,8;1;1,0045;-0,0045;2,025E-05;
100,82;1;1,0045;-0,0045;2,025E-05;
100,84;1;1,0045;-0,0045;2,025E-05;
100,86;1;1,0045;-0,0045;2,025E-05;
100,88;1;1,0045;-0,0045;2,025E-05;
100,9;1;1,0045;-0,0045;2,025E-05;
100,92;1;1,0045;-0,0045;2,025E-05;
100,94;1;1,0045;-0,0045;2,025E-05;
100,96;1;1,0045;-0,0045;2,025E-05;
100,98;1;1,0045;-0,0045;2,025E-05;
101;1;1,0045;-0,0045;2,025E-05;
101,02;1;1,0045;-0,0045;2,025E-05;
101,04;1;1,0045;-0,0045;2,025E-05;
101,06;1;1,0045;-0,0045;2,025E-05;
101,08;1;1,0045;-0,0045;2,025E-05;
101,1;1;1,0045;-0,0045;2,025E-05;
101,12;1;1,0045;-0,0045;2,025E-05;
101,14;1;1,0045;-0,0045;2,025E-05;
101,16;1;1,0045;-0,0045;2,025E-05;
101,18;1;1,0045;-0,0045;2,025E-05;
101,2;1;1,0045;-0,0045;2,025E-05;
101,22;1;1,0045;-0,0045;2,025E-05;
101,24;1;1,0045;-0,0045;2,025E-05;
101,26;1;1,0045;-0,0045;2,025E-05;
101,28;1;1,0045;-0,0045;2,025E-05;
101,3;1;1,0045;-0,0045;2,025E-05;
101,32;1;1,0045;-0,0045;2,025E-05;
101,34;1;1,0045;-0,0045;2,025E-05;
101,36;1;1,0045;-0,0045;2,025E-05;
101,38;1;1,0045;-0,0045;2,025E-05;
101,4;1;1,0045;-0,0045;2,025E-05;
101,42;1;1,0045;-0,0045;2,025E-05;
101,44;1;1,0045;-0,0045;2,025E-05;
101,46;1;1,0045;-0,0045;2,025E-05;
101,48;1;1,0045;-0,0045;2,025E-05;
101,5;1;1,0045;-0,0045;2,025E-05;
101,52;1;1,0045;-0,0045;2,025E-05;
101,54;1;1,0045;-0,0045;2,025E-05;
101,56;1;1,0045;-0,0045;2,025E-05;
101,58;1;1,0045;-0,0045;2,025E-05;
101,6;1;1,0045;-0,0045;2,025E-05;
101,62;1;1,0045;-0,0045;2,025E-05;
101,64;1;1,0045;-0,0045;2,025E-05;
101,66;1;1,0045;-0,0045;2,025E-05;
101,68;1;1,0045;-0,0045;2,025E-05;
101,7;1;1,0045;-0,0045;2,025E-05;
101,72;1;1,0045;-0,0045;2,025E-05;
101,74;1;1,0045;-0,0045;2,025E-05;
101,76;1;1,0045;-0,0045;2,025E-05;
101,78;1;1,0045;-0,0045;2,025E-05;
101,8;1;1,0045;-0,0045;2,025E-05;
101,82;1;1,0045;-0,0045;2,025E-05;
101,84;1;1,0045;-0,0045;2,025E-05;
101,86;1;1,0045;-0,0045;2,025E-05;
101,88;1;1,0045;-0,0045;2,025E-05;
101,9;1;1,0045;-0,0045;2,025E-05;
101,92;1;1,0045;-0,0045;2,025E-05;
101,94;1;1,0045;-0,0045;2,025E-05;
101,96;1;1,0045;-0,0045;2,025E-05;
101,98;1;1,0045;-0,0045;2,025E-05;
102;1;1,0045;-0,0045;2,025E-05;
102,02;1;1,0045;-0,0045;2,025E-05;
102,04;1;1,0045;-0,0045;2,025E-05;
102,06;1;1,0045;-0,0045;2,025E-05;
102,08;1;1,0045;-0,0045;2,025E-05;
102,1;1;1,0045;-0,0045;2,025E-05;
102,12;1;1,0045;-0,0045;2,025E-05;
102,14;1;1,0045;-0,0045;2,025E-05;
102,16;1;1,0045;-0,0045;2,025E-05;
102,18;1;1,0045;-0,0045;2,025E-05;
102,2;1;1,0045;-0,0045;2,025E-05;
102,22;1;1,0045;-0,0045;2,025E-05;
102,24;1;1,0045;-0,0045;2,025E-05;
102,26;1;1,0045;-0,0045;2,025E-05;
102,28;1;1,0045;-0,0045;2,025E-05;
102,3;1;1,0045;-0,0045;2,025E-05;
102,32;1;1,0045;-0,0045;2,025E-05;
102,34;1;1,0045;-0,0045;2,025E-05;
102,36;1;1,0045;-0,0045;2,025E-05;
102,38;1;1,0045;-0,0045;2,025E-05;
102,4;1;1,0045;-0,0045;2,025E-05;
102,42;1;1,0045;-0,0045;2,025E-05;
102,44;1;1,0045;-0,0045;2,025E-05;
102,46;1;1,0045;-0,0045;2,025E-05;
102,48;1;1,0045;-0,0045;2,025E-05;
102,5;1;1,0045;-0,0045;2,025E-05;
102,52;1;1,0045;-0,0045;2,025E-05;
102,54;1;1,0045;-0,0045;2,025E-05;
102,56;1;1,0045;-0,0045;2,025E-05;
102,58;1;1,0045;-0,0045;2,025E-05;
102,6;1;1,0045;-0,0045;2,025E-05;
102,62;1;1,0045;-0,0045;2,025E-05;
102,64;1;1,0045;-0,0045;2,025E-05;
102,66;1;1,0045;-0,0045;2,025E-05;
102,68;1;1,0045;-0,0045;2,025E-05;
102,7;1;1,0045;-0,0045;2,025E-05;
102,72;1;1,0045;-0,0045;2,025E-05;
102,74;1;1,0045;-0,0045;2,025E-05;
102,76;1;1,0045;-0,0045;2,025E-05;
102,78;1;1,0045;-0,0045;2,025E-05;
102,8;1;1,0045;-0,0045;2,025E-05;
102,82;1;1,0045;-0,0045;2,025E-05;
102,84;1;1,0045;-0,0045;2,025E-05;
102,86;1;1,0045;-0,0045;2,025E-05;
102,88;1;1,0045;-0,0045;2,025E-05;
102,9;1;1,0045;-0,0045;2,025E-05;
102,92;1;1,0045;-0,0045;2,025E-05;
102,94;1;1,0045;-0,0045;2,025E-05;
102,96;1;1,0045;-0,0045;2,025E-05;
102,98;1;1,0045;-0,0045;2,025E-05;
103;1;1,0045;-0,0045;2,025E-05;
103,02;1;1,0045;-0,0045;2,025E-05;
103,04;1;1,0045;-0,0045;2,025E-05;
103,06;1;1,0045;-0,0045;2,025E-05;
103,08;1;1,0045;-0,0045;2,025E-05;
103,1;1;1,0045;-0,0045;2,025E-05;
103,12;1;1,0045;-0,0045;2,025E-05;
103,14;1;1,0045;-0,0045;2,025E-05;
103,16;1;1,0045;-0,0045;2,025E-05;
103,18;1;1,0045;-0,0045;2,025E-05;
103,2;1;1,0045;-0,0045;2,025E-05;
103,22;1;1,0045;-0,0045;2,025E-05;
103,24;1;1,0045;-0,0045;2,025E-05;
103,26;1;1,0045;-0,0045;2,025E-05;
103,28;1;1,0045;-0,0045;2,025E-05;
103,3;1;1,0045;-0,0045;2,025E-05;
103,32;1;1,0045;-0,0045;2,025E-05;
103,34;1;1,0045;-0,0045;2,025E-05;
103,36;1;1,0045;-0,0045;2,025E-05;
103,38;1;1,0045;-0,0045;2,025E-05;
103,4;1;1,0045;-0,0045;2,025E-05;
103,42;1;1,0045;-0,0045;2,025E-05;
103,44;1;1,0045;-0,0045;2,025E-05;
103,46;1;1,0045;-0,0045;2,025E-05;
103,48;1;1,0045;-0,0045;2,025E-05;
103,5;1;1,0045;-0,0045;2,025E-05;
103,52;1;1,0045;-0,0045;2,025E-05;
103,54;1;1,0045;-0,0045;2,025E-05;
103,56;1;1,0045;-0,0045;2,025E-05;
103,58;1;1,0045;-0,0045;2,025E-05;
103,6;1;1,0045;-0,0045;2,025E-05;
103,62;1;1,0045;-0,0045;2,025E-05;
103,64;1;1,0045;-0,0045;2,025E-05;
103,66;1;1,0045;-0,0045;2,025E-05;
103,68;1;1,0045;-0,0045;2,025E-05;
103,7;1;1,0045;-0,0045;2,025E-05;
103,72;1;1,0045;-0,0045;2,025E-05;
103,74;1;1,0045;-0,0045;2,025E-05;
103,76;1;1,0045;-0,0045;2,025E-05;
103,78;1;1,0045;-0,0045;2,025E-05;
103,8;1;1,0045;-0,0045;2,025E-05;
103,82;1;1,0045;-0,0045;2,025E-05;
103,84;1;1,0045;-0,0045;2,025E-05;
103,86;1;1,0045;-0,0045;2,025E-05;
103,88;1;1,0045;-0,0045;2,025E-05;
103,9;1;1,0045;-0,0045;2,025E-05;
103,92;1;1,0045;-0,0045;2,025E-05;
103,94;1;1,0045;-0,0045;2,025E-05;
103,96;1;1,0045;-0,0045;2,025E-05;
103,98;1;1,0045;-0,0045;2,025E-05;
104;1;1,0045;-0,0045;2,025E-05;
104,02;1;1,0045;-0,0045;2,025E-05;
104,04;1;1,0045;-0,0045;2,025E-05;
104,06;1;1,0045;-0,0045;2,025E-05;
104,08;1;1,0045;-0,0045;2,025E-05;
104,1;1;1,0045;-0,0045;2,025E-05;
104,12;1;1,0045;-0,0045;2,025E-05;
104,14;1;1,0045;-0,0045;2,025E-05;
104,16;1;1,0045;-0,0045;2,025E-05;
104,18;1;1,0045;-0,0045;2,025E-05;
104,2;1;1,0045;-0,0045;2,025E-05;
104,22;1;1,0045;-0,0045;2,025E-05;
104,24;1;1,0045;-0,0045;2,025E-05;
104,26;1;1,0045;-0,0045;2,025E-05;
104,28;1;1,0045;-0,0045;2,025E-05;
104,3;1;1,0045;-0,0045;2,025E-05;
104,32;1;1,0045;-0,0045;2,025E-05;
104,34;1;1,0045;-0,0045;2,025E-05;
104,36;1;1,0045;-0,0045;2,025E-05;
104,38;1;1,0045;-0,0045;2,025E-05;
104,4;1;1,0045;-0,0045;2,025E-05;
104,42;1;1,0045;-0,0045;2,025E-05;
104,44;1;1,0045;-0,0045;2,025E-05;
104,46;1;1,0045;-0,0045;2,025E-05;
104,48;1;1,0045;-0,0045;2,025E-05;
104,5;1;1,0045;-0,0045;2,025E-05;
104,52;1;1,0045;-0,0045;2,025E-05;
104,54;1;1,0045;-0,0045;2,025E-05;
104,56;1;1,0045;-0,0045;2,025E-05;
104,58;1;1,0045;-0,0045;2,025E-05;
104,6;1;1,0045;-0,0045;2,025E-05;
104,62;1;1,0045;-0,0045;2,025E-05;
104,64;1;1,0045;-0,0045;2,025E-05;
104,66;1;1,0045;-0,0045;2,025E-05;
104,68;1;1,0045;-0,0045;2,025E-05;
104,7;1;1,0045;-0,0045;2,025E-05;
104,72;1;1,0045;-0,0045;2,025E-05;
104,74;1;1,0045;-0,0045;2,025E-05;
104,76;1;1,0045;-0,0045;2,025E-05;
104,78;1;1,0045;-0,0045;2,025E-05;
104,8;1;1,0045;-0,0045;2,025E-05;
104,82;1;1,0045;-0,0045;2,025E-05;
104,84;1;1,0045;-0,0045;2,025E-05;
104,86;1;1,0045;-0,0045;2,025E-05;
104,88;1;1,0045;-0,0045;2,025E-05;
104,9;1;1,0045;-0,0045;2,025E-05;
104,92;1;1,0045;-0,0045;2,025E-05;
104,94;1;1,0045;-0,0045;2,025E-05;
104,96;1;1,0045;-0,0045;2,025E-05;
104,98;1;1,0045;-0,0045;2,025E-05;
105;1;1,0045;-0,0045;2,025E-05;
105,02;1;1,0045;-0,0045;2,025E-05;
105,04;1;1,0045;-0,0045;2,025E-05;
105,06;1;1,0045;-0,0045;2,025E-05;
105,08;1;1,0045;-0,0045;2,025E-05;
105,1;1;1,0045;-0,0045;2,025E-05;
105,12;1;1,0045;-0,0045;2,025E-05;
105,14;1;1,0045;-0,0045;2,025E-05;
105,16;1;1,0045;-0,0045;2,025E-05;
105,18;1;1,0045;-0,0045;2,025E-05;
105,2;1;1,0045;-0,0045;2,025E-05;
105,22;1;1,0045;-0,0045;2,025E-05;
105,24;1;1,0045;-0,0045;2,025E-05;
105,26;1;1,0045;-0,0045;2,025E-05;
105,28;1;1,0045;-0,0045;2,025E-05;
105,3;1;1,0045;-0,0045;2,025E-05;
105,32;1;1,0045;-0,0045;2,025E-05;
105,34;1;1,0045;-0,0045;2,025E-05;
105,36;1;1,0045;-0,0045;2,025E-05;
105,38;1;1,0045;-0,0045;2,025E-05;
105,4;1;1,0045;-0,0045;2,025E-05;
105,42;1;1,0045;-0,0045;2,025E-05;
105,44;1;1,0045;-0,0045;2,025E-05;
105,46;1;1,0045;-0,0045;2,025E-05;
105,48;1;1,0045;-0,0045;2,025E-05;
105,5;1;1,0045;-0,0045;2,025E-05;
105,52;1;1,0045;-0,0045;2,025E-05;
105,54;1;1,0045;-0,0045;2,025E-05;
105,56;1;1,0045;-0,0045;2,025E-05;
105,58;1;1,0045;-0,0045;2,025E-05;
105,6;1;1,0045;-0,0045;2,025E-05;
105,62;1;1,0045;-0,0045;2,025E-05;
105,64;1;1,0045;-0,0045;2,025E-05;
105,66;1;1,0045;-0,0045;2,025E-05;
105,68;1;1,0045;-0,0045;2,025E-05;
105,7;1;1,0045;-0,0045;2,025E-05;
105,72;1;1,0045;-0,0045;2,025E-05;
105,74;1;1,0045;-0,0045;2,025E-05;
105,76;1;1,0045;-0,0045;2,025E-05;
105,78;1;1,0045;-0,0045;2,025E-05;
105,8;1;1,0045;-0,0045;2,025E-05;
105,82;1;1,0045;-0,0045;2,025E-05;
105,84;1;1,0045;-0,0045;2,025E-05;
105,86;1;1,0045;-0,0045;2,025E-05;
105,88;1;1,0045;-0,0045;2,025E-05;
105,9;1;1,0045;-0,0045;2,025E-05;
105,92;1;1,0045;-0,0045;2,025E-05;
105,94;1;1,0045;-0,0045;2,025E-05;
105,96;1;1,0045;-0,0045;2,025E-05;
105,98;1;1,0045;-0,0045;2,025E-05;
106;1;1,0045;-0,0045;2,025E-05;
106,02;1;1,0045;-0,0045;2,025E-05;
106,04;1;1,0045;-0,0045;2,025E-05;
106,06;1;1,0045;-0,0045;2,025E-05;
106,08;1;1,0045;-0,0045;2,025E-05;
106,1;1;1,0045;-0,0045;2,025E-05;
106,12;1;1,0045;-0,0045;2,025E-05;
106,14;1;1,0045;-0,0045;2,025E-05;
106,16;1;1,0045;-0,0045;2,025E-05;
106,18;1;1,0045;-0,0045;2,025E-05;
106,2;1;1,0045;-0,0045;2,025E-05;
106,22;1;1,0045;-0,0045;2,025E-05;
106,24;1;1,0045;-0,0045;2,025E-05;
106,26;1;1,0045;-0,0045;2,025E-05;
106,28;1;1,0045;-0,0045;2,025E-05;
106,3;1;1,0045;-0,0045;2,025E-05;
106,32;1;1,0045;-0,0045;2,025E-05;
106,34;1;1,0045;-0,0045;2,025E-05;
106,36;1;1,0045;-0,0045;2,025E-05;
106,38;1;1,0045;-0,0045;2,025E-05;
106,4;1;1,0045;-0,0045;2,025E-05;
106,42;1;1,0045;-0,0045;2,025E-05;
106,44;1;1,0045;-0,0045;2,025E-05;
106,46;1;1,0045;-0,0045;2,025E-05;
106,48;1;1,0045;-0,0045;2,025E-05;
106,5;1;1,0045;-0,0045;2,025E-05;
106,52;1;1,0045;-0,0045;2,025E-05;
106,54;1;1,0045;-0,0045;2,025E-05;
106,56;1;1,0045;-0,0045;2,025E-05;
106,58;1;1,0045;-0,0045;2,025E-05;
106,6;1;1,0045;-0,0045;2,025E-05;
106,62;1;1,0045;-0,0045;2,025E-05;
106,64;1;1,0045;-0,0045;2,025E-05;
106,66;1;1,0045;-0,0045;2,025E-05;
106,68;1;1,0045;-0,0045;2,025E-05;
106,7;1;1,0045;-0,0045;2,025E-05;
106,72;1;1,0045;-0,0045;2,025E-05;
106,74;1;1,0045;-0,0045;2,025E-05;
106,76;1;1,0045;-0,0045;2,025E-05;
106,78;1;1,0045;-0,0045;2,025E-05;
106,8;1;1,0045;-0,0045;2,025E-05;
106,82;1;1,0045;-0,0045;2,025E-05;
106,84;1;1,0045;-0,0045;2,025E-05;
106,86;1;1,0045;-0,0045;2,025E-05;
106,88;1;1,0045;-0,0045;2,025E-05;
106,9;1;1,0045;-0,0045;2,025E-05;
106,92;1;1,0045;-0,0045;2,025E-05;
106,94;1;1,0045;-0,0045;2,025E-05;
106,96;1;1,0045;-0,0045;2,025E-05;
106,98;1;1,0045;-0,0045;2,025E-05;
107;1;1,0045;-0,0045;2,025E-05;
107,02;1;1,0045;-0,0045;2,025E-05;
107,04;1;1,0045;-0,0045;2,025E-05;
107,06;1;1,0045;-0,0045;2,025E-05;
107,08;1;1,0045;-0,0045;2,025E-05;
107,1;1;1,0045;-0,0045;2,025E-05;
107,12;1;1,0045;-0,0045;2,025E-05;
107,14;1;1,0045;-0,0045;2,025E-05;
107,16;1;1,0045;-0,0045;2,025E-05;
107,18;1;1,0045;-0,0045;2,025E-05;
107,2;1;1,0045;-0,0045;2,025E-05;
107,22;1;1,0045;-0,0045;2,025E-05;
107,24;1;1,0045;-0,0045;2,025E-05;
107,26;1;1,0045;-0,0045;2,025E-05;
107,28;1;1,0045;-0,0045;2,025E-05;
107,3;1;1,0045;-0,0045;2,025E-05;
107,32;1;1,0045;-0,0045;2,025E-05;
107,34;1;1,0045;-0,0045;2,025E-05;
107,36;1;1,0045;-0,0045;2,025E-05;
107,38;1;1,0045;-0,0045;2,025E-05;
107,4;1;1,0045;-0,0045;2,025E-05;
107,42;1;1,0045;-0,0045;2,025E-05;
107,44;1;1,0045;-0,0045;2,025E-05;
107,46;1;1,0045;-0,0045;2,025E-05;
107,48;1;1,0045;-0,0045;2,025E-05;
107,5;1;1,0045;-0,0045;2,025E-05;
107,52;1;1,0045;-0,0045;2,025E-05;
107,54;1;1,0045;-0,0045;2,025E-05;
107,56;1;1,0045;-0,0045;2,025E-05;
107,58;1;1,0045;-0,0045;2,025E-05;
107,6;1;1,0045;-0,0045;2,025E-05;
107,62;1;1,0045;-0,0045;2,025E-05;
107,64;1;1,0045;-0,0045;2,025E-05;
107,66;1;1,0045;-0,0045;2,025E-05;
107,68;1;1,0045;-0,0045;2,025E-05;
107,7;1;1,0045;-0,0045;2,025E-05;
107,72;1;1,0045;-0,0045;2,025E-05;
107,74;1;1,0045;-0,0045;2,025E-05;
107,76;1;1,0045;-0,0045;2,025E-05;
107,78;1;1,0045;-0,0045;2,025E-05;
107,8;1;1,0045;-0,0045;2,025E-05;
107,82;1;1,0045;-0,0045;2,025E-05;
107,84;1;1,0045;-0,0045;2,025E-05;
107,86;1;1,0045;-0,0045;2,025E-05;
107,88;1;1,0045;-0,0045;2,025E-05;
107,9;1;1,0045;-0,0045;2,025E-05;
107,92;1;1,0045;-0,0045;2,025E-05;
107,94;1;1,0045;-0,0045;2,025E-05;
107,96;1;1,0045;-0,0045;2,025E-05;
107,98;1;1,0045;-0,0045;2,025E-05;
108;1;1,0045;-0,0045;2,025E-05;
108,02;1;1,0045;-0,0045;2,025E-05;
108,04;1;1,0045;-0,0045;2,025E-05;
108,06;1;1,0045;-0,0045;2,025E-05;
108,08;1;1,0045;-0,0045;2,025E-05;
108,1;1;1,0045;-0,0045;2,025E-05;
108,12;1;1,0045;-0,0045;2,025E-05;
108,14;1;1,0045;-0,0045;2,025E-05;
108,16;1;1,0045;-0,0045;2,025E-05;
108,18;1;1,0045;-0,0045;2,025E-05;
108,2;1;1,0045;-0,0045;2,025E-05;
108,22;1;1,0045;-0,0045;2,025E-05;
108,24;1;1,0045;-0,0045;2,025E-05;
108,26;1;1,0045;-0,0045;2,025E-05;
108,28;1;1,0045;-0,0045;2,025E-05;
108,3;1;1,0045;-0,0045;2,025E-05;
108,32;1;1,0045;-0,0045;2,025E-05;
108,34;1;1,0045;-0,0045;2,025E-05;
108,36;1;1,0045;-0,0045;2,025E-05;
108,38;1;1,0045;-0,0045;2,025E-05;
108,4;1;1,0045;-0,0045;2,025E-05;
108,42;1;1,0045;-0,0045;2,025E-05;
108,44;1;1,0045;-0,0045;2,025E-05;
108,46;1;1,0045;-0,0045;2,025E-05;
108,48;1;1,0045;-0,0045;2,025E-05;
108,5;1;1,0045;-0,0045;2,025E-05;
108,52;1;1,0045;-0,0045;2,025E-05;
108,54;1;1,0045;-0,0045;2,025E-05;
108,56;1;1,0045;-0,0045;2,025E-05;
108,58;1;1,0045;-0,0045;2,025E-05;
108,6;1;1,0045;-0,0045;2,025E-05;
108,62;1;1,0045;-0,0045;2,025E-05;
108,64;1;1,0045;-0,0045;2,025E-05;
108,66;1;1,0045;-0,0045;2,025E-05;
108,68;1;1,0045;-0,0045;2,025E-05;
108,7;1;1,0045;-0,0045;2,025E-05;
108,72;1;1,0045;-0,0045;2,025E-05;
108,74;1;1,0045;-0,0045;2,025E-05;
108,76;1;1,0045;-0,0045;2,025E-05;
108,78;1;1,0045;-0,0045;2,025E-05;
108,8;1;1,0045;-0,0045;2,025E-05;
108,82;1;1,0045;-0,0045;2,025E-05;
108,84;1;1,0045;-0,0045;2,025E-05;
108,86;1;1,0045;-0,0045;2,025E-05;
108,88;1;1,0045;-0,0045;2,025E-05;
108,9;1;1,0045;-0,0045;2,025E-05;
108,92;1;1,0045;-0,0045;2,025E-05;
108,94;1;1,0045;-0,0045;2,025E-05;
108,96;1;1,0045;-0,0045;2,025E-05;
108,98;1;1,0045;-0,0045;2,025E-05;
109;1;1,0045;-0,0045;2,025E-05;
109,02;1;1,0045;-0,0045;2,025E-05;
109,04;1;1,0045;-0,0045;2,025E-05;
109,06;1;1,0045;-0,0045;2,025E-05;
109,08;1;1,0045;-0,0045;2,025E-05;
109,1;1;1,0045;-0,0045;2,025E-05;
109,12;1;1,0045;-0,0045;2,025E-05;
109,14;1;1,0045;-0,0045;2,025E-05;
109,16;1;1,0045;-0,0045;2,025E-05;
109,18;1;1,0045;-0,0045;2,025E-05;
109,2;1;1,0045;-0,0045;2,025E-05;
109,22;1;1,0045;-0,0045;2,025E-05;
109,24;1;1,0045;-0,0045;2,025E-05;
109,26;1;1,0045;-0,0045;2,025E-05;
109,28;1;1,0045;-0,0045;2,025E-05;
109,3;1;1,0045;-0,0045;2,025E-05;
109,32;1;1,0045;-0,0045;2,025E-05;
109,34;1;1,0045;-0,0045;2,025E-05;
109,36;1;1,0045;-0,0045;2,025E-05;
109,38;1;1,0045;-0,0045;2,025E-05;
109,4;1;1,0045;-0,0045;2,025E-05;
109,42;1;1,0045;-0,0045;2,025E-05;
109,44;1;1,0045;-0,0045;2,025E-05;
109,46;1;1,0045;-0,0045;2,025E-05;
109,48;1;1,0045;-0,0045;2,025E-05;
109,5;1;1,0045;-0,0045;2,025E-05;
109,52;1;1,0045;-0,0045;2,025E-05;
109,54;1;1,0045;-0,0045;2,025E-05;
109,56;1;1,0045;-0,0045;2,025E-05;
109,58;1;1,0045;-0,0045;2,025E-05;
109,6;1;1,0045;-0,0045;2,025E-05;
109,62;1;1,0045;-0,0045;2,025E-05;
109,64;1;1,0045;-0,0045;2,025E-05;
109,66;1;1,0045;-0,0045;2,025E-05;
109,68;1;1,0045;-0,0045;2,025E-05;
109,7;1;1,0045;-0,0045;2,025E-05;
109,72;1;1,0045;-0,0045;2,025E-05;
109,74;1;1,0045;-0,0045;2,025E-05;
109,76;1;1,0045;-0,0045;2,025E-05;
109,78;1;1,0045;-0,0045;2,025E-05;
109,8;1;1,0045;-0,0045;2,025E-05;
109,82;1;1,0045;-0,0045;2,025E-05;
109,84;1;1,0045;-0,0045;2,025E-05;
109,86;1;1,0045;-0,0045;2,025E-05;
109,88;1;1,0045;-0,0045;2,025E-05;
109,9;1;1,0045;-0,0045;2,025E-05;
109,92;1;1,0045;-0,0045;2,025E-05;
109,94;1;1,0045;-0,0045;2,025E-05;
109,96;1;1,0045;-0,0045;2,025E-05;
109,98;1;1,0045;-0,0045;2,025E-05;
110;1;1,0045;-0,0045;2,025E-05;
110,02;1;1,0045;-0,0045;2,025E-05;
110,04;1;1,0045;-0,0045;2,025E-05;
110,06;1;1,0045;-0,0045;2,025E-05;
110,08;1;1,0045;-0,0045;2,025E-05;
110,1;1;1,0045;-0,0045;2,025E-05;
110,12;1;1,0045;-0,0045;2,025E-05;
110,14;1;1,0045;-0,0045;2,025E-05;
110,16;1;1,0045;-0,0045;2,025E-05;
110,18;1;1,0045;-0,0045;2,025E-05;
110,2;1;1,0045;-0,0045;2,025E-05;
110,22;1;1,0045;-0,0045;2,025E-05;
110,24;1;1,0045;-0,0045;2,025E-05;
110,26;1;1,0045;-0,0045;2,025E-05;
110,28;1;1,0045;-0,0045;2,025E-05;
110,3;1;1,0045;-0,0045;2,025E-05;
110,32;1;1,0045;-0,0045;2,025E-05;
110,34;1;1,0045;-0,0045;2,025E-05;
110,36;1;1,0045;-0,0045;2,025E-05;
110,38;1;1,0045;-0,0045;2,025E-05;
110,4;1;1,0045;-0,0045;2,025E-05;
110,42;1;1,0045;-0,0045;2,025E-05;
110,44;1;1,0045;-0,0045;2,025E-05;
110,46;1;1,0045;-0,0045;2,025E-05;
110,48;1;1,0045;-0,0045;2,025E-05;
110,5;1;1,0045;-0,0045;2,025E-05;
110,52;1;1,0045;-0,0045;2,025E-05;
110,54;1;1,0045;-0,0045;2,025E-05;
110,56;1;1,0045;-0,0045;2,025E-05;
110,58;1;1,0045;-0,0045;2,025E-05;
110,6;1;1,0045;-0,0045;2,025E-05;
110,62;1;1,0045;-0,0045;2,025E-05;
110,64;1;1,0045;-0,0045;2,025E-05;
110,66;1;1,0045;-0,0045;2,025E-05;
110,68;1;1,0045;-0,0045;2,025E-05;
110,7;1;1,0045;-0,0045;2,025E-05;
110,72;1;1,0045;-0,0045;2,025E-05;
110,74;1;1,0045;-0,0045;2,025E-05;
110,76;1;1,0045;-0,0045;2,025E-05;
110,78;1;1,0045;-0,0045;2,025E-05;
110,8;1;1,0045;-0,0045;2,025E-05;
110,82;1;1,0045;-0,0045;2,025E-05;
110,84;1;1,0045;-0,0045;2,025E-05;
110,86;1;1,0045;-0,0045;2,025E-05;
110,88;1;1,0045;-0,0045;2,025E-05;
110,9;1;1,0045;-0,0045;2,025E-05;
110,92;1;1,0045;-0,0045;2,025E-05;
110,94;1;1,0045;-0,0045;2,025E-05;
110,96;1;1,0045;-0,0045;2,025E-05;
110,98;1;1,0045;-0,0045;2,025E-05;
111;1;1,0045;-0,0045;2,025E-05;
111,02;1;1,0045;-0,0045;2,025E-05;
111,04;1;1,0045;-0,0045;2,025E-05;
111,06;1;1,0045;-0,0045;2,025E-05;
111,08;1;1,0045;-0,0045;2,025E-05;
111,1;1;1,0045;-0,0045;2,025E-05;
111,12;1;1,0045;-0,0045;2,025E-05;
111,14;1;1,0045;-0,0045;2,025E-05;
111,16;1;1,0045;-0,0045;2,025E-05;
111,18;1;1,0045;-0,0045;2,025E-05;
111,2;1;1,0045;-0,0045;2,025E-05;
111,22;1;1,0045;-0,0045;2,025E-05;
111,24;1;1,0045;-0,0045;2,025E-05;
111,26;1;1,0045;-0,0045;2,025E-05;
111,28;1;1,0045;-0,0045;2,025E-05;
111,3;1;1,0045;-0,0045;2,025E-05;
111,32;1;1,0045;-0,0045;2,025E-05;
111,34;1;1,0045;-0,0045;2,025E-05;
111,36;1;1,0045;-0,0045;2,025E-05;
111,38;1;1,0045;-0,0045;2,025E-05;
111,4;1;1,0045;-0,0045;2,025E-05;
111,42;1;1,0045;-0,0045;2,025E-05;
111,44;1;1,0045;-0,0045;2,025E-05;
111,46;1;1,0045;-0,0045;2,025E-05;
111,48;1;1,0045;-0,0045;2,025E-05;
111,5;1;1,0045;-0,0045;2,025E-05;
111,52;1;1,0045;-0,0045;2,025E-05;
111,54;1;1,0045;-0,0045;2,025E-05;
111,56;1;1,0045;-0,0045;2,025E-05;
111,58;1;1,0045;-0,0045;2,025E-05;
111,6;1;1,0045;-0,0045;2,025E-05;
111,62;1;1,0045;-0,0045;2,025E-05;
111,64;1;1,0045;-0,0045;2,025E-05;
111,66;1;1,0045;-0,0045;2,025E-05;
111,68;1;1,0045;-0,0045;2,025E-05;
111,7;1;1,0045;-0,0045;2,025E-05;
111,72;1;1,0045;-0,0045;2,025E-05;
111,74;1;1,0045;-0,0045;2,025E-05;
111,76;1;1,0045;-0,0045;2,025E-05;
111,78;1;1,0045;-0,0045;2,025E-05;
111,8;1;1,0045;-0,0045;2,025E-05;
111,82;1;1,0045;-0,0045;2,025E-05;
111,84;1;1,0045;-0,0045;2,025E-05;
111,86;1;1,0045;-0,0045;2,025E-05;
111,88;1;1,0045;-0,0045;2,025E-05;
111,9;1;1,0045;-0,0045;2,025E-05;
111,92;1;1,0045;-0,0045;2,025E-05;
111,94;1;1,0045;-0,0045;2,025E-05;
111,96;1;1,0045;-0,0045;2,025E-05;
