time;RNA;PID;A;A²;;%;
9,48;10,18743511;10,01;0,17743511;0,031483218;;;
9,5;10,18743511;10,01;0,17743511;0,031483218;;;
9,52;10,18743511;10,01;0,17743511;0,031483218;;;
9,54;10,18743511;10,01;0,17743511;0,031483218;;;
9,56;10,18743511;10,01;0,17743511;0,031483218;;;
9,58;10,18743511;10,01;0,17743511;0,031483218;;;
9,6;10,18743511;10,01;0,17743511;0,031483218;;;
9,62;10,18743511;10,01;0,17743511;0,031483218;;;
9,64;10,18743511;10,01;0,17743511;0,031483218;;;
9,66;10,18743511;10,01;0,17743511;0,031483218;;;
9,68;10,18743511;10,01;0,17743511;0,031483218;;;
9,7;10,18743511;10,01;0,17743511;0,031483218;;;
9,72;10,18743511;10,01;0,17743511;0,031483218;;;
9,74;10,18743511;10,01;0,17743511;0,031483218;;;
9,76;10,18743511;10,01;0,17743511;0,031483218;;;
9,78;10,18743511;10,01;0,17743511;0,031483218;;;
9,8;10,18743511;10,01;0,17743511;0,031483218;;;
9,82;10,18743511;10,01;0,17743511;0,031483218;;;
9,84;10,18743511;10,01;0,17743511;0,031483218;;;
9,86;10,18743511;10,01;0,17743511;0,031483218;;;
9,88;10,18743511;10,01;0,17743511;0,031483218;;;
9,9;10,18743511;10,01;0,17743511;0,031483218;;;
9,92;10,18743511;10,01;0,17743511;0,031483218;;;
9,94;10,18743511;10,01;0,17743511;0,031483218;;;
9,96;10,18743511;10,01;0,17743511;0,031483218;;;
9,98;10,18743511;10,01;0,17743511;0,031483218;;;
10;10,18743511;10,01;0,17743511;0,031483218;;;
10,02;10,18743511;10,01;0,17743511;0,031483218;;;
10,04;10,18743511;10,01;0,17743511;0,031483218;;;
10,06;10,18743511;10,01;0,17743511;0,031483218;;;
10,08;10,18743511;10,01;0,17743511;0,031483218;;;
10,1;10,18743511;10,01;0,17743511;0,031483218;;;
10,12;10,18743511;10,01;0,17743511;0,031483218;;;
10,14;10,18743511;10,01;0,17743511;0,031483218;;;
10,16;10,18743511;10,01;0,17743511;0,031483218;;;
10,18;10,18743511;10,01;0,17743511;0,031483218;;;
10,2;10,18743511;10,01;0,17743511;0,031483218;;;
10,22;10,18743511;10,01;0,17743511;0,031483218;;;
10,24;10,18743511;10,01;0,17743511;0,031483218;;;
10,26;10,18743511;10,01;0,17743511;0,031483218;;;
10,28;10,18743511;10,01;0,17743511;0,031483218;;;
10,3;10,18743511;10,01;0,17743511;0,031483218;;;
10,32;10,18743511;10,01;0,17743511;0,031483218;;;
10,34;10,18743511;10,01;0,17743511;0,031483218;;;
10,36;10,18743511;10,01;0,17743511;0,031483218;;;
10,38;10,18743511;10,01;0,17743511;0,031483218;;;
10,4;10,18743511;10,01;0,17743511;0,031483218;;;
10,42;10,18743511;10,01;0,17743511;0,031483218;;;
10,44;10,18743511;10,01;0,17743511;0,031483218;;;
10,46;10,18743511;10,01;0,17743511;0,031483218;;;
10,48;10,18743511;10,01;0,17743511;0,031483218;;;
10,5;10,18743511;10,01;0,17743511;0,031483218;;;
10,52;10,18743511;10,01;0,17743511;0,031483218;;;
10,54;10,18743511;10,01;0,17743511;0,031483218;;;
10,56;10,18743511;10,01;0,17743511;0,031483218;;;
10,58;10,18743511;10,01;0,17743511;0,031483218;;;
10,6;10,18743511;10,01;0,17743511;0,031483218;;;
10,62;10,18743511;10,01;0,17743511;0,031483218;;;
10,64;10,18743511;10,01;0,17743511;0,031483218;;;
10,66;10,18743511;10,01;0,17743511;0,031483218;;;
10,68;10,18743511;10,01;0,17743511;0,031483218;;;
10,7;10,18743511;10,01;0,17743511;0,031483218;;;
10,72;10,18743511;10,01;0,17743511;0,031483218;;;
10,74;10,18743511;10,01;0,17743511;0,031483218;;;
10,76;10,18743511;10,01;0,17743511;0,031483218;;;
10,78;10,18743511;10,01;0,17743511;0,031483218;;;
10,8;10,18743511;10,01;0,17743511;0,031483218;;;
10,82;10,18743511;10,01;0,17743511;0,031483218;;;
10,84;10,18743511;10,01;0,17743511;0,031483218;;;
10,86;10,18743511;10,01;0,17743511;0,031483218;;;
10,88;10,18743511;10,01;0,17743511;0,031483218;;;
10,9;10,18743511;10,01;0,17743511;0,031483218;;;
10,92;10,18743511;10,01;0,17743511;0,031483218;;;
10,94;10,18743511;10,01;0,17743511;0,031483218;;;
10,96;10,18743511;10,01;0,17743511;0,031483218;;;
10,98;10,18743511;10,01;0,17743511;0,031483218;;;
11;10,18743511;10,01;0,17743511;0,031483218;;;
11,02;10,18743511;10,01;0,17743511;0,031483218;;;
11,04;10,18743511;10,01;0,17743511;0,031483218;;;
11,06;10,18743511;10,01;0,17743511;0,031483218;;;
11,08;10,18743511;10,01;0,17743511;0,031483218;;;
11,1;10,18743511;10,01;0,17743511;0,031483218;;;
11,12;10,18743511;10,01;0,17743511;0,031483218;;;
11,14;10,18743511;10,01;0,17743511;0,031483218;;;
11,16;10,18743511;10,01;0,17743511;0,031483218;;;
11,18;10,18743511;10,01;0,17743511;0,031483218;;;
11,2;10,18743511;10,01;0,17743511;0,031483218;;;
11,22;10,18743511;10,01;0,17743511;0,031483218;;;
11,24;10,18743511;10,01;0,17743511;0,031483218;;;
11,26;10,18743511;10,01;0,17743511;0,031483218;;;
11,28;10,18743511;10,01;0,17743511;0,031483218;;;
11,3;10,18743511;10,01;0,17743511;0,031483218;;;
11,32;10,18743511;10,01;0,17743511;0,031483218;;;
11,34;10,18743511;10,01;0,17743511;0,031483218;;;
11,36;10,18743511;10,01;0,17743511;0,031483218;;;
11,38;10,18743511;10,01;0,17743511;0,031483218;;;
11,4;10,18743511;10,01;0,17743511;0,031483218;;;
11,42;10,18743511;10,01;0,17743511;0,031483218;;;
11,44;10,18743511;10,01;0,17743511;0,031483218;;;
11,46;10,18743511;10,01;0,17743511;0,031483218;;;
11,48;10,18743511;10,01;0,17743511;0,031483218;;;
11,5;10,18743511;10,01;0,17743511;0,031483218;;;
11,52;10,18743511;10,01;0,17743511;0,031483218;;;
11,54;10,18743511;10,01;0,17743511;0,031483218;;;
11,56;10,18743511;10,01;0,17743511;0,031483218;;;
11,58;10,18743511;10,01;0,17743511;0,031483218;;;
11,6;10,18743511;10,01;0,17743511;0,031483218;;;
11,62;10,18743511;10,01;0,17743511;0,031483218;;;
11,64;10,18743511;10,01;0,17743511;0,031483218;;;
11,66;10,18743511;10,01;0,17743511;0,031483218;;;
11,68;10,18743511;10,01;0,17743511;0,031483218;;;
11,7;10,18743511;10,01;0,17743511;0,031483218;;;
11,72;10,18743511;10,01;0,17743511;0,031483218;;;
11,74;10,18743511;10,01;0,17743511;0,031483218;;;
11,76;10,18743511;10,01;0,17743511;0,031483218;;;
11,78;10,18743511;10,01;0,17743511;0,031483218;;;
11,8;10,18743511;10,01;0,17743511;0,031483218;;;
11,82;10,18743511;10,01;0,17743511;0,031483218;;;
11,84;10,18743511;10,01;0,17743511;0,031483218;;;
11,86;10,18743511;10,01;0,17743511;0,031483218;;;
11,88;10,18743511;10,01;0,17743511;0,031483218;;;
11,9;10,18743511;10,01;0,17743511;0,031483218;;;
11,92;10,18743511;10,01;0,17743511;0,031483218;;;
11,94;10,18743511;10,01;0,17743511;0,031483218;;;
11,96;10,18743511;10,01;0,17743511;0,031483218;;;
11,98;10,18743511;10,01;0,17743511;0,031483218;;;
12;10,18743511;10,01;0,17743511;0,031483218;;;
12,02;10,18743511;10,01;0,17743511;0,031483218;;;
12,04;10,18743511;10,01;0,17743511;0,031483218;;;
12,06;10,18743511;10,01;0,17743511;0,031483218;;;
12,08;10,18743511;10,01;0,17743511;0,031483218;;;
12,1;10,18743511;10,01;0,17743511;0,031483218;;;
12,12;10,18743511;10,01;0,17743511;0,031483218;;;
12,14;10,18743511;10,01;0,17743511;0,031483218;;;
12,16;10,18743511;10,01;0,17743511;0,031483218;;;
12,18;10,18743511;10,01;0,17743511;0,031483218;;;
12,2;10,18743511;10,01;0,17743511;0,031483218;;;
12,22;10,18743511;10,01;0,17743511;0,031483218;;;
12,24;10,18743511;10,01;0,17743511;0,031483218;;;
12,26;10,18743511;10,01;0,17743511;0,031483218;;;
12,28;10,18743511;10,01;0,17743511;0,031483218;;;
12,3;10,18743511;10,01;0,17743511;0,031483218;;;
12,32;10,18743511;10,01;0,17743511;0,031483218;;;
12,34;10,18743511;10,01;0,17743511;0,031483218;;;
12,36;10,18743511;10,01;0,17743511;0,031483218;;;
12,38;10,18743511;10,01;0,17743511;0,031483218;;;
12,4;10,18743511;10,01;0,17743511;0,031483218;;;
12,42;10,18743511;10,01;0,17743511;0,031483218;;;
12,44;10,18743511;10,01;0,17743511;0,031483218;;;
12,46;10,18743511;10,01;0,17743511;0,031483218;;;
12,48;10,18743511;10,01;0,17743511;0,031483218;;;
12,5;10,18743511;10,01;0,17743511;0,031483218;;;
12,52;10,18743511;10,01;0,17743511;0,031483218;;;
12,54;10,18743511;10,01;0,17743511;0,031483218;;;
12,56;10,18743511;10,01;0,17743511;0,031483218;;;
12,58;10,18743511;10,01;0,17743511;0,031483218;;;
12,6;10,18743511;10,01;0,17743511;0,031483218;;;
12,62;10,18743511;10,01;0,17743511;0,031483218;;;
12,64;10,18743511;10,01;0,17743511;0,031483218;;;
12,66;10,18743511;10,01;0,17743511;0,031483218;;;
12,68;10,18743511;10,01;0,17743511;0,031483218;;;
12,7;10,18743511;10,01;0,17743511;0,031483218;;;
12,72;10,18743511;10,01;0,17743511;0,031483218;;;
12,74;10,18743511;10,01;0,17743511;0,031483218;;;
12,76;10,18743511;10,01;0,17743511;0,031483218;;;
12,78;10,18743511;10,01;0,17743511;0,031483218;;;
12,8;10,18743511;10,01;0,17743511;0,031483218;;;
12,82;10,18743511;10,01;0,17743511;0,031483218;;;
12,84;10,18743511;10,01;0,17743511;0,031483218;;;
12,86;10,18743511;10,01;0,17743511;0,031483218;;;
12,88;10,18743511;10,01;0,17743511;0,031483218;;;
12,9;10,18743511;10,01;0,17743511;0,031483218;;;
12,92;10,18743511;10,01;0,17743511;0,031483218;;;
12,94;10,18743511;10,01;0,17743511;0,031483218;;;
12,96;10,18743511;10,01;0,17743511;0,031483218;;;
12,98;10,18743511;10,01;0,17743511;0,031483218;;;
13;10,18743511;10,01;0,17743511;0,031483218;;;
13,02;10,18743511;10,01;0,17743511;0,031483218;;;
13,04;10,18743511;10,01;0,17743511;0,031483218;;;
13,06;10,18743511;10,01;0,17743511;0,031483218;;;
13,08;10,18743511;10,01;0,17743511;0,031483218;;;
13,1;10,18743511;10,01;0,17743511;0,031483218;;;
13,12;10,18743511;10,01;0,17743511;0,031483218;;;
13,14;10,18743511;10,01;0,17743511;0,031483218;;;
13,16;10,18743511;10,01;0,17743511;0,031483218;;;
13,18;10,18743511;10,01;0,17743511;0,031483218;;;
13,2;10,18743511;10,01;0,17743511;0,031483218;;;
13,22;10,18743511;10,01;0,17743511;0,031483218;;;
13,24;10,18743511;10,01;0,17743511;0,031483218;;;
13,26;10,18743511;10,01;0,17743511;0,031483218;;;
13,28;10,18743511;10,01;0,17743511;0,031483218;;;
13,3;10,18743511;10,01;0,17743511;0,031483218;;;
13,32;10,18743511;10,01;0,17743511;0,031483218;;;
13,34;10,18743511;10,01;0,17743511;0,031483218;;;
13,36;10,18743511;10,01;0,17743511;0,031483218;;;
13,38;10,18743511;10,01;0,17743511;0,031483218;;;
13,4;10,18743511;10,01;0,17743511;0,031483218;;;
13,42;10,18743511;10,01;0,17743511;0,031483218;;;
13,44;10,18743511;10,01;0,17743511;0,031483218;;;
13,46;10,18743511;10,01;0,17743511;0,031483218;;;
13,48;10,18743511;10,01;0,17743511;0,031483218;;;
13,5;10,18743511;10,01;0,17743511;0,031483218;;;
13,52;10,18743511;10,01;0,17743511;0,031483218;;;
13,54;10,18743511;10,01;0,17743511;0,031483218;;;
13,56;10,18743511;10,01;0,17743511;0,031483218;;;
13,58;10,18743511;10,01;0,17743511;0,031483218;;;
13,6;10,18743511;10,01;0,17743511;0,031483218;;;
13,62;10,18743511;10,01;0,17743511;0,031483218;;;
13,64;10,18743511;10,01;0,17743511;0,031483218;;;
13,66;10,18743511;10,01;0,17743511;0,031483218;;;
13,68;10,18743511;10,01;0,17743511;0,031483218;;;
13,7;10,18743511;10,01;0,17743511;0,031483218;;;
13,72;10,18743511;10,01;0,17743511;0,031483218;;;
13,74;10,18743511;10,01;0,17743511;0,031483218;;;
13,76;10,18743511;10,01;0,17743511;0,031483218;;;
13,78;10,18743511;10,01;0,17743511;0,031483218;;;
13,8;10,18743511;10,01;0,17743511;0,031483218;;;
13,82;10,18743511;10,01;0,17743511;0,031483218;;;
13,84;10,18743511;10,01;0,17743511;0,031483218;;;
13,86;10,18743511;10,01;0,17743511;0,031483218;;;
13,88;10,18743511;10,01;0,17743511;0,031483218;;;
13,9;10,18743511;10,01;0,17743511;0,031483218;;;
13,92;10,18743511;10,01;0,17743511;0,031483218;;;
13,94;10,18743511;10,01;0,17743511;0,031483218;;;
13,96;10,18743511;10,01;0,17743511;0,031483218;;;
13,98;10,18743511;10,01;0,17743511;0,031483218;;;
14;10,18743511;10,01;0,17743511;0,031483218;;;
14,02;10,18743511;10,01;0,17743511;0,031483218;;;
14,04;10,18743511;10,01;0,17743511;0,031483218;;;
14,06;10,18743511;10,01;0,17743511;0,031483218;;;
14,08;10,18743511;10,01;0,17743511;0,031483218;;;
14,1;10,18743511;10,01;0,17743511;0,031483218;;;
14,12;10,18743511;10,01;0,17743511;0,031483218;;;
14,14;10,18743511;10,01;0,17743511;0,031483218;;;
14,16;10,18743511;10,01;0,17743511;0,031483218;;;
14,18;10,18743511;10,01;0,17743511;0,031483218;;;
14,2;10,18743511;10,01;0,17743511;0,031483218;;;
14,22;10,18743511;10,01;0,17743511;0,031483218;;;
14,24;10,18743511;10,01;0,17743511;0,031483218;;;
14,26;10,18743511;10,01;0,17743511;0,031483218;;;
14,28;10,18743511;10,01;0,17743511;0,031483218;;;
14,3;10,18743511;10,01;0,17743511;0,031483218;;;
14,32;10,18743511;10,01;0,17743511;0,031483218;;;
14,34;10,18743511;10,01;0,17743511;0,031483218;;;
14,36;10,18743511;10,01;0,17743511;0,031483218;;;
14,38;10,18743511;10,01;0,17743511;0,031483218;;;
14,4;10,18743511;10,01;0,17743511;0,031483218;;;
14,42;10,18743511;10,01;0,17743511;0,031483218;;;
14,44;10,18743511;10,01;0,17743511;0,031483218;;;
14,46;10,18743511;10,01;0,17743511;0,031483218;;;
14,48;10,18743511;10,01;0,17743511;0,031483218;;;
14,5;10,18743511;10,01;0,17743511;0,031483218;;;
14,52;10,18743511;10,01;0,17743511;0,031483218;;;
14,54;10,18743511;10,01;0,17743511;0,031483218;;;
14,56;10,18743511;10,01;0,17743511;0,031483218;;;
14,58;10,18743511;10,01;0,17743511;0,031483218;;;
14,6;10,18743511;10,01;0,17743511;0,031483218;;;
14,62;10,18743511;10,01;0,17743511;0,031483218;;;
14,64;10,18743511;10,01;0,17743511;0,031483218;;;
14,66;10,18743511;10,01;0,17743511;0,031483218;;;
14,68;10,18743511;10,01;0,17743511;0,031483218;;;
14,7;10,18743511;10,01;0,17743511;0,031483218;;;
14,72;10,18743511;10,01;0,17743511;0,031483218;;;
14,74;10,18743511;10,01;0,17743511;0,031483218;;;
14,76;10,18743511;10,01;0,17743511;0,031483218;;;
14,78;10,18743511;10,01;0,17743511;0,031483218;;;
14,8;10,18743511;10,01;0,17743511;0,031483218;;;
14,82;10,18743511;10,01;0,17743511;0,031483218;;;
14,84;10,18743511;10,01;0,17743511;0,031483218;;;
14,86;10,18743511;10,01;0,17743511;0,031483218;;;
14,88;10,18743511;10,01;0,17743511;0,031483218;;;
14,9;10,18743511;10,01;0,17743511;0,031483218;;;
14,92;10,18743511;10,01;0,17743511;0,031483218;;;
14,94;10,18743511;10,01;0,17743511;0,031483218;;;
14,96;10,18743511;10,01;0,17743511;0,031483218;;;
14,98;10,18743511;10,01;0,17743511;0,031483218;;;
15;10,18743511;10,01;0,17743511;0,031483218;;;
15,02;10,18743511;10,01;0,17743511;0,031483218;;;
15,04;10,18743511;10,01;0,17743511;0,031483218;;;
15,06;10,18743511;10,01;0,17743511;0,031483218;;;
15,08;10,18743511;10,01;0,17743511;0,031483218;;;
15,1;10,18743511;10,01;0,17743511;0,031483218;;;
15,12;10,18743511;10,01;0,17743511;0,031483218;;;
15,14;10,18743511;10,01;0,17743511;0,031483218;;;
15,16;10,18743511;10,01;0,17743511;0,031483218;;;
15,18;10,18743511;10,01;0,17743511;0,031483218;;;
15,2;10,18743511;10,01;0,17743511;0,031483218;;;
15,22;10,18743511;10,01;0,17743511;0,031483218;;;
15,24;10,18743511;10,01;0,17743511;0,031483218;;;
15,26;10,18743511;10,01;0,17743511;0,031483218;;;
15,28;10,18743511;10,01;0,17743511;0,031483218;;;
15,3;10,18743511;10,01;0,17743511;0,031483218;;;
15,32;10,18743511;10,01;0,17743511;0,031483218;;;
15,34;10,18743511;10,01;0,17743511;0,031483218;;;
15,36;10,18743511;10,01;0,17743511;0,031483218;;;
15,38;10,18743511;10,01;0,17743511;0,031483218;;;
15,4;10,18743511;10,01;0,17743511;0,031483218;;;
15,42;10,18743511;10,01;0,17743511;0,031483218;;;
15,44;10,18743511;10,01;0,17743511;0,031483218;;;
15,46;10,18743511;10,01;0,17743511;0,031483218;;;
15,48;10,18743511;10,01;0,17743511;0,031483218;;;
15,5;10,18743511;10,01;0,17743511;0,031483218;;;
15,52;10,18743511;10,01;0,17743511;0,031483218;;;
15,54;10,18743511;10,01;0,17743511;0,031483218;;;
15,56;10,18743511;10,01;0,17743511;0,031483218;;;
15,58;10,18743511;10,01;0,17743511;0,031483218;;;
15,6;10,18743511;10,01;0,17743511;0,031483218;;;
15,62;10,18743511;10,01;0,17743511;0,031483218;;;
15,64;10,18743511;10,01;0,17743511;0,031483218;;;
15,66;10,18743511;10,01;0,17743511;0,031483218;;;
15,68;10,18743511;10,01;0,17743511;0,031483218;;;
15,7;10,18743511;10,01;0,17743511;0,031483218;;;
15,72;10,18743511;10,01;0,17743511;0,031483218;;;
15,74;10,18743511;10,01;0,17743511;0,031483218;;;
15,76;10,18743511;10,01;0,17743511;0,031483218;;;
15,78;10,18743511;10,01;0,17743511;0,031483218;;;
15,8;10,18743511;10,01;0,17743511;0,031483218;;;
15,82;10,18743511;10,01;0,17743511;0,031483218;;;
15,84;10,18743511;10,01;0,17743511;0,031483218;;;
15,86;10,18743511;10,01;0,17743511;0,031483218;;;
15,88;10,18743511;10,01;0,17743511;0,031483218;;;
15,9;10,18743511;10,01;0,17743511;0,031483218;;;
15,92;10,18743511;10,01;0,17743511;0,031483218;;;
15,94;10,18743511;10,01;0,17743511;0,031483218;;;
15,96;10,18743511;10,01;0,17743511;0,031483218;;;
15,98;10,18743511;10,01;0,17743511;0,031483218;;;
16;10,18743511;10,01;0,17743511;0,031483218;;;
16,02;10,18743511;10,01;0,17743511;0,031483218;;;
16,04;10,18743511;10,01;0,17743511;0,031483218;;;
16,06;10,18743511;10,01;0,17743511;0,031483218;;;
16,08;10,18743511;10,01;0,17743511;0,031483218;;;
16,1;10,18743511;10,01;0,17743511;0,031483218;;;
16,12;10,18743511;10,01;0,17743511;0,031483218;;;
16,14;10,18743511;10,01;0,17743511;0,031483218;;;
16,16;10,18743511;10,01;0,17743511;0,031483218;;;
16,18;10,18743511;10,01;0,17743511;0,031483218;;;
16,2;10,18743511;10,01;0,17743511;0,031483218;;;
16,22;10,18743511;10,01;0,17743511;0,031483218;;;
16,24;10,18743511;10,01;0,17743511;0,031483218;;;
16,26;10,18743511;10,01;0,17743511;0,031483218;;;
16,28;10,18743511;10,01;0,17743511;0,031483218;;;
16,3;10,18743511;10,01;0,17743511;0,031483218;;;
16,32;10,18743511;10,01;0,17743511;0,031483218;;;
16,34;10,18743511;10,01;0,17743511;0,031483218;;;
16,36;10,18743511;10,01;0,17743511;0,031483218;;;
16,38;10,18743511;10,01;0,17743511;0,031483218;;;
16,4;10,18743511;10,01;0,17743511;0,031483218;;;
16,42;10,18743511;10,01;0,17743511;0,031483218;;;
16,44;10,18743511;10,01;0,17743511;0,031483218;;;
16,46;10,18743511;10,01;0,17743511;0,031483218;;;
16,48;10,18743511;10,01;0,17743511;0,031483218;;;
16,5;10,18743511;10,01;0,17743511;0,031483218;;;
16,52;10,18743511;10,01;0,17743511;0,031483218;;;
16,54;10,18743511;10,01;0,17743511;0,031483218;;;
16,56;10,18743511;10,01;0,17743511;0,031483218;;;
16,58;10,18743511;10,01;0,17743511;0,031483218;;;
16,6;10,18743511;10,01;0,17743511;0,031483218;;;
16,62;10,18743511;10,01;0,17743511;0,031483218;;;
16,64;10,18743511;10,01;0,17743511;0,031483218;;;
16,66;10,18743511;10,01;0,17743511;0,031483218;;;
16,68;10,18743511;10,01;0,17743511;0,031483218;;;
16,7;10,18743511;10,01;0,17743511;0,031483218;;;
16,72;10,18743511;10,01;0,17743511;0,031483218;;;
16,74;10,18743511;10,01;0,17743511;0,031483218;;;
16,76;10,18743511;10,01;0,17743511;0,031483218;;;
16,78;10,18743511;10,01;0,17743511;0,031483218;;;
16,8;10,18743511;10,01;0,17743511;0,031483218;;;
16,82;10,18743511;10,01;0,17743511;0,031483218;;;
16,84;10,18743511;10,01;0,17743511;0,031483218;;;
16,86;10,18743511;10,01;0,17743511;0,031483218;;;
16,88;10,18743511;10,01;0,17743511;0,031483218;;;
16,9;10,18743511;10,01;0,17743511;0,031483218;;;
16,92;10,18743511;10,01;0,17743511;0,031483218;;;
16,94;10,18743511;10,01;0,17743511;0,031483218;;;
16,96;10,18743511;10,01;0,17743511;0,031483218;;;
16,98;10,18743511;10,01;0,17743511;0,031483218;;;
17;10,18743511;10,01;0,17743511;0,031483218;;;
17,02;10,18743511;10,01;0,17743511;0,031483218;;;
17,04;10,18743511;10,01;0,17743511;0,031483218;;;
17,06;10,18743511;10,01;0,17743511;0,031483218;;;
17,08;10,18743511;10,01;0,17743511;0,031483218;;;
17,1;10,18743511;10,01;0,17743511;0,031483218;;;
17,12;10,18743511;10,01;0,17743511;0,031483218;;;
17,14;10,18743511;10,01;0,17743511;0,031483218;;;
17,16;10,18743511;10,01;0,17743511;0,031483218;;;
17,18;10,18743511;10,01;0,17743511;0,031483218;;;
17,2;10,18743511;10,01;0,17743511;0,031483218;;;
17,22;10,18743511;10,01;0,17743511;0,031483218;;;
17,24;10,18743511;10,01;0,17743511;0,031483218;;;
17,26;10,18743511;10,01;0,17743511;0,031483218;;;
17,28;10,18743511;10,01;0,17743511;0,031483218;;;
17,3;10,18743511;10,01;0,17743511;0,031483218;;;
17,32;10,18743511;10,01;0,17743511;0,031483218;;;
17,34;10,18743511;10,01;0,17743511;0,031483218;;;
17,36;10,18743511;10,01;0,17743511;0,031483218;;;
17,38;10,18743511;10,01;0,17743511;0,031483218;;;
17,4;10,18743511;10,01;0,17743511;0,031483218;;;
17,42;10,18743511;10,01;0,17743511;0,031483218;;;
17,44;10,18743511;10,01;0,17743511;0,031483218;;;
17,46;10,18743511;10,01;0,17743511;0,031483218;;;
17,48;10,18743511;10,01;0,17743511;0,031483218;;;
17,5;10,18743511;10,01;0,17743511;0,031483218;;;
17,52;10,18743511;10,01;0,17743511;0,031483218;;;
17,54;10,18743511;10,01;0,17743511;0,031483218;;;
17,56;10,18743511;10,01;0,17743511;0,031483218;;;
17,58;10,18743511;10,01;0,17743511;0,031483218;;;
17,6;10,18743511;10,01;0,17743511;0,031483218;;;
17,62;10,18743511;10,01;0,17743511;0,031483218;;;
17,64;10,18743511;10,01;0,17743511;0,031483218;;;
17,66;10,18743511;10,01;0,17743511;0,031483218;;;
17,68;10,18743511;10,01;0,17743511;0,031483218;;;
17,7;10,18743511;10,01;0,17743511;0,031483218;;;
17,72;10,18743511;10,01;0,17743511;0,031483218;;;
17,74;10,18743511;10,01;0,17743511;0,031483218;;;
17,76;10,18743511;10,01;0,17743511;0,031483218;;;
17,78;10,18743511;10,01;0,17743511;0,031483218;;;
17,8;10,18743511;10,01;0,17743511;0,031483218;;;
17,82;10,18743511;10,01;0,17743511;0,031483218;;;
17,84;10,18743511;10,01;0,17743511;0,031483218;;;
17,86;10,18743511;10,01;0,17743511;0,031483218;;;
17,88;10,18743511;10,01;0,17743511;0,031483218;;;
17,9;10,18743511;10,01;0,17743511;0,031483218;;;
17,92;10,18743511;10,01;0,17743511;0,031483218;;;
17,94;10,18743511;10,01;0,17743511;0,031483218;;;
17,96;10,18743511;10,01;0,17743511;0,031483218;;;
17,98;10,18743511;10,01;0,17743511;0,031483218;;;
18;10,18743511;10,01;0,17743511;0,031483218;;;
18,02;10,18743511;10,01;0,17743511;0,031483218;;;
18,04;10,18743511;10,01;0,17743511;0,031483218;;;
18,06;10,18743511;10,01;0,17743511;0,031483218;;;
18,08;10,18743511;10,01;0,17743511;0,031483218;;;
18,1;10,18743511;10,01;0,17743511;0,031483218;;;
18,12;10,18743511;10,01;0,17743511;0,031483218;;;
18,14;10,18743511;10,01;0,17743511;0,031483218;;;
18,16;10,18743511;10,01;0,17743511;0,031483218;;;
